"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.195641417E0,-5.694859140E-1,-4.272569248E-1,-4.511559570E-1,8.428549006E-1
6.205572417E0,-6.041559559E-1,-2.577136910E-1,-5.549639153E-1,8.598870350E-1
6.215502417E0,-5.684709835E-1,-5.989536881E-2,-4.572505099E-1,7.320005076E-1
6.225432417E0,-5.781061716E-1,1.059895545E-1,-2.661991704E-1,6.452151034E-1
6.235363417E0,-6.525941442E-1,1.270342684E-1,-1.365617216E-2,6.649836941E-1
6.245293417E0,-6.489120063E-1,-4.026889712E-2,2.798360467E-1,7.078252532E-1
6.255224417E0,-6.252565107E-1,-2.348060542E-1,4.643958074E-1,8.134759082E-1
6.265154417E0,-6.840388620E-1,-3.971940503E-1,4.306959647E-1,9.006504829E-1
6.275084417E0,-7.144424830E-1,-4.902214971E-1,2.782684082E-1,9.100431225E-1
6.285015417E0,-6.830607690E-1,-4.378418469E-1,2.449883956E-1,8.475239295E-1
6.294945417E0,-6.120118363E-1,-2.551654744E-1,3.314488345E-1,7.413003690E-1
6.304876417E0,-5.757878968E-1,-7.961159527E-2,3.138557321E-1,6.605869578E-1
6.314806417E0,-6.137774031E-1,-6.261140049E-2,4.480078161E-1,7.624656656E-1
6.324737417E0,-6.320366496E-1,-1.292117715E-1,3.869570374E-1,7.522644197E-1
6.334667417E0,-6.176745723E-1,-2.889299288E-1,-8.057580113E-2,6.866548192E-1
6.344597417E0,-7.868511857E-1,-2.239544991E-1,-4.058517301E-1,9.132393076E-1
6.354528417E0,-1.069307370E0,-2.666944295E-2,-1.119554102E0,1.548396234E0
6.364458417E0,-9.402737921E-1,7.232011735E-2,-1.025727925E0,1.393363836E0
6.374389417E0,-3.979354772E-1,-5.090732127E-2,-5.220446759E-1,6.583880642E-1
6.384319417E0,-1.495320153E-1,-1.677972552E-1,-1.735523772E-1,2.839650861E-1
6.394250417E0,-2.259466454E-2,-2.222026733E-1,1.556487876E-1,2.722335247E-1
6.404180417E0,3.933655858E-2,-1.922102576E-1,2.496188056E-1,3.174928285E-1
6.414110417E0,-7.504915908E-2,-1.726612616E-1,2.451182038E-1,3.090747828E-1
6.424041417E0,-1.830447471E-1,-1.317421541E-1,1.023157489E-1,2.476487171E-1
6.433971417E0,-3.063233489E-1,-1.026081097E-1,-1.690646392E-1,3.646166075E-1
6.443902417E0,-3.993358853E-1,-1.314123711E-1,-1.962062448E-1,4.639345332E-1
6.453832417E0,-4.170149419E-1,-5.130727082E-2,-1.785646105E-1,4.565295367E-1
6.463762417E0,-3.600751944E-1,7.631376565E-2,-1.870150065E-1,4.128589942E-1
6.473693417E0,-2.837532426E-1,1.349838504E-1,-1.561130565E-1,3.508672527E-1
6.483623417E0,-3.102610101E-1,7.996505946E-2,-1.422171485E-1,3.505453215E-1
6.493554417E0,-3.719998598E-1,4.811673760E-2,-1.516621560E-1,4.045992161E-1
6.503484417E0,-3.718909554E-1,7.524109393E-2,-1.088546902E-1,3.947321225E-1
6.513415417E0,-3.751876156E-1,1.063851187E-1,-3.499617040E-2,3.915460028E-1
6.523345417E0,-4.223021404E-1,1.170527789E-1,-8.297199011E-3,4.383027428E-1
6.533275417E0,-5.147599223E-1,2.833911538E-2,6.406794190E-3,5.155792181E-1
6.543206417E0,-5.991789521E-1,-3.576127857E-2,-4.098313451E-3,6.002591789E-1
6.553136417E0,-6.048712166E-1,-9.954884648E-3,3.981953859E-4,6.049532601E-1
6.563067417E0,-5.293332303E-1,8.039599925E-2,1.922272146E-2,5.357487269E-1
6.572997417E0,-5.202166902E-1,1.601496819E-1,8.455190778E-2,5.508378622E-1
6.582927417E0,-6.072485483E-1,1.937723413E-1,1.743733263E-1,6.608362706E-1
6.592858417E0,-7.510773356E-1,1.253537786E-1,8.400402367E-2,7.660857719E-1
6.602788417E0,-8.979167081E-1,8.323423773E-2,-1.642325002E-1,9.165995130E-1
6.612719417E0,-9.273945688E-1,-1.992614150E-2,-4.802522868E-1,1.044557321E0
6.622649417E0,-1.161156749E0,2.175573528E-2,-5.645007241E-1,1.291285938E0
6.632580417E0,-1.192721188E0,3.924446493E-2,-4.619124949E-1,1.279643354E0
6.642510417E0,-1.070237662E0,-3.710292220E-2,-3.151327640E-1,1.116285778E0
6.652440417E0,-1.024862537E0,-1.279897034E-1,-1.243001103E-1,1.040276455E0
6.662371917E0,-1.028736172E0,-1.572640809E-1,4.097845674E-2,1.041493800E0
6.672301917E0,-1.071120884E0,-1.716654807E-2,1.766151488E-2,1.071404017E0
6.682232917E0,-1.006593497E0,1.360208541E-2,-1.214794135E-1,1.013988527E0
6.692162917E0,-9.300170450E-1,-3.654714435E-2,-2.658851749E-1,9.679681420E-1
6.702093917E0,-8.867013831E-1,-5.590259761E-2,-3.047369993E-1,9.392705052E-1
6.712023917E0,-8.779201077E-1,-2.155283689E-2,-3.188977861E-1,9.342933363E-1
6.721953917E0,-8.892787626E-1,2.169726312E-2,-2.463092816E-1,9.230144913E-1
6.731884917E0,-9.200036882E-1,4.186489463E-2,-1.589407700E-1,9.345702885E-1
6.741814917E0,-1.001115021E0,9.259124458E-2,-1.214279580E-1,1.012694018E0
6.751745917E0,-1.031300395E0,1.465528589E-1,-7.188099146E-2,1.044138459E0
6.761675917E0,-1.029343624E0,1.645409408E-1,-1.852509016E-1,1.058744499E0
6.771606917E0,-9.764770471E-1,1.404062659E-1,-3.657667279E-1,1.052143832E0
6.781536917E0,-8.780868264E-1,1.768095687E-1,-3.704497629E-1,9.692941376E-1
6.791466917E0,-1.013600508E0,1.647137260E-1,-2.333881044E-1,1.053084331E0
6.801397917E0,-1.174988337E0,1.380352199E-1,-1.148211890E-1,1.188627452E0
6.811327917E0,-1.215991645E0,1.143677375E-1,-3.026051044E-2,1.221732932E0
6.821258917E0,-1.269476711E0,1.183640170E-1,3.900092840E-4,1.274982868E0
6.831188917E0,-1.230341735E0,1.297874299E-1,1.021947116E-1,1.241382021E0
6.841119917E0,-1.140420914E0,1.544357827E-1,1.537238842E-1,1.161051810E0
6.851049917E0,-9.978131716E-1,1.992391956E-1,2.760762870E-2,1.017884848E0
6.860979917E0,-8.654838840E-1,2.083044264E-1,-1.312992275E-1,8.998291919E-1
6.870910917E0,-8.542285055E-1,1.599944383E-1,-1.331808615E-1,8.792279009E-1
6.880840917E0,-8.662862682E-1,1.002823797E-1,-2.948283076E-2,8.725695911E-1
6.890771917E0,-8.847905130E-1,7.367959499E-2,4.186957240E-2,8.888396907E-1
6.900701917E0,-8.914408437E-1,8.768162996E-2,7.775744319E-2,8.991112646E-1
6.910631917E0,-8.932560387E-1,1.365251765E-1,2.018762898E-1,9.259046986E-1
6.920562917E0,-8.419887482E-1,2.035772449E-1,3.089557654E-1,9.196969130E-1
6.930492917E0,-6.673167754E-1,2.659760991E-1,2.076176709E-1,7.477700591E-1
6.940423917E0,-5.175889149E-1,2.968072978E-1,8.235043108E-2,6.023076044E-1
6.950353917E0,-5.445886159E-1,2.961676124E-1,9.586568534E-2,6.272816312E-1
6.960284917E0,-6.522021615E-1,2.547196242E-1,1.411319053E-1,7.142604295E-1
6.970214917E0,-7.398784558E-1,2.073802739E-1,2.255423105E-1,8.008096161E-1
6.980144917E0,-7.538023574E-1,1.918088463E-1,3.638511801E-1,8.587178284E-1
6.990075917E0,-6.705839071E-1,2.164916977E-1,2.928706598E-1,7.631019952E-1
7.000005917E0,-5.591701099E-1,2.547330728E-1,1.485029054E-1,6.321497158E-1
7.009936917E0,-5.056421397E-1,2.857391033E-1,-2.989681363E-3,5.808009528E-1
7.019866917E0,-3.941686278E-1,2.704386941E-1,-1.419592863E-1,4.986566287E-1
7.029797917E0,-2.497515740E-1,2.376267511E-1,-2.332331532E-1,4.162211255E-1
7.039727917E0,-2.254775160E-1,2.176421374E-1,-5.142596930E-1,6.022219210E-1
7.049657917E0,-4.047963442E-2,1.504298553E-1,-1.822963035E0,1.829607053E0
7.059588917E0,-3.659369550E-1,2.475395358E-1,1.090944260E-1,4.550684241E-1
7.069518917E0,-9.224184421E-1,1.965371972E-1,7.469040316E-1,1.203057889E0
7.079449917E0,-6.388892209E-1,3.875724569E-1,7.573483282E-1,1.063940006E0
7.089379917E0,-5.332046717E-1,6.176791039E-1,1.019197170E0,1.305602378E0
7.099310917E0,-7.620151372E-1,6.916571993E-1,1.055021306E0,1.473813661E0
7.109240917E0,-8.223007346E-1,5.005886105E-1,7.189268589E-1,1.201508753E0
7.119170917E0,-8.367831183E-1,-8.417797834E-2,1.750931185E-1,8.590398823E-1
7.129101917E0,-3.794047006E-1,-2.756652278E-1,-1.365324855E-2,4.691755064E-1
7.139031917E0,-3.351216900E-1,-2.457207593E-1,8.283633471E-2,4.237299812E-1
7.148962917E0,-2.745886640E-1,-2.826880261E-1,1.813876462E-1,4.338351446E-1
7.158892917E0,-2.442003371E-1,-2.478780895E-1,2.665342158E-1,4.383124914E-1
7.168822917E0,-4.044232919E-1,-1.206964713E-1,2.657980514E-1,4.987729356E-1
7.178753917E0,-5.337895760E-1,-4.686631054E-2,2.111078739E-1,5.759290729E-1
7.188683917E0,-5.654146804E-1,-1.639471561E-2,1.290135509E-1,5.801784586E-1
7.198614917E0,-6.062972794E-1,2.541755408E-2,3.406061590E-2,6.077849690E-1
7.208544917E0,-6.780935593E-1,1.354144979E-1,-6.757393241E-2,6.947763653E-1
7.218475917E0,-7.255627178E-1,2.513048503E-1,-1.623344940E-1,7.848234662E-1
7.228405917E0,-7.541152565E-1,3.714437896E-1,-2.456707656E-1,8.757936024E-1
7.238335917E0,-7.312699657E-1,3.920467463E-1,-3.290982538E-1,8.926153005E-1
7.248266917E0,-6.614982842E-1,3.024720803E-1,-3.458008254E-1,8.053865843E-1
7.258196917E0,-5.607507585E-1,2.294386026E-1,-3.297853017E-1,6.898128955E-1
7.268127917E0,-6.158214435E-1,1.987161621E-1,-3.395314407E-1,7.307569792E-1
7.278057917E0,-5.802737710E-1,1.694838846E-1,-3.940678364E-1,7.216175553E-1
7.287988917E0,-4.762057577E-1,1.327282870E-1,-2.894956470E-1,5.728843264E-1
7.297918917E0,-4.820499767E-1,1.059497935E-1,-2.391902965E-1,5.484610622E-1
7.307848917E0,-4.516739107E-1,7.295103192E-2,-2.108494270E-1,5.037744093E-1
7.317779917E0,-4.567654468E-1,4.459525198E-2,-2.764931935E-1,5.357909069E-1
7.327709917E0,-4.863098195E-1,3.907986581E-3,-3.992689347E-1,6.292282536E-1
7.337640917E0,-4.051179776E-1,-4.583690822E-2,-3.179388428E-1,5.170171232E-1
7.347570917E0,-2.755380143E-1,-8.507611066E-2,-9.289471507E-3,2.885228521E-1
7.357501917E0,-1.323103207E-1,-1.196986440E-1,2.880315042E-1,3.388154862E-1
7.367431917E0,3.217408486E-2,-1.386330977E-1,3.830534363E-1,4.086370548E-1
7.377361917E0,8.058142908E-2,-1.245769760E-1,4.669463629E-1,4.899507072E-1
7.387292917E0,9.273757115E-3,-1.202783954E-1,4.111457992E-1,4.284784279E-1
7.397222917E0,2.134964615E-2,-2.484367910E-1,1.524187857E-1,2.922466984E-1
7.407153917E0,8.482753091E-2,-4.169851211E-1,-3.784902692E-2,4.272058638E-1
7.417083917E0,-8.813069612E-3,-4.830086643E-1,-6.538356543E-3,4.831333046E-1
7.427014917E0,2.089275934E-2,-4.435320649E-1,1.700832242E-1,4.754844930E-1
7.436944917E0,1.641203067E-1,-3.603735486E-1,2.613062203E-1,4.744317763E-1
7.446874917E0,2.929814646E-1,-2.362011999E-1,-2.650981396E-1,4.603326722E-1
7.456805917E0,6.515479311E-1,-3.938392103E-2,-1.771330951E0,1.887770945E0
7.466735917E0,1.625528144E-1,-1.120841074E-1,5.900027704E-1,6.221651981E-1
7.476666917E0,-3.818602388E-1,-1.897985736E-1,9.849009115E-1,1.073252322E0
7.486596917E0,-1.610924723E-1,1.471027896E-1,1.025765932E0,1.048706710E0
7.496527917E0,-1.486841691E-1,5.605038598E-1,9.884530950E-1,1.145997853E0
7.506457917E0,2.038032398E-2,6.144634277E-1,7.084346151E-1,9.380086702E-1
7.516387917E0,-6.479051158E-2,1.702244344E-1,3.031372011E-2,1.846431426E-1
7.526318917E0,7.493806198E-2,8.757725716E-2,-3.979269987E-1,4.142841844E-1
7.536248917E0,9.531166166E-2,3.579665422E-2,-4.505969632E-1,4.619559898E-1
7.546179917E0,2.850139023E-1,-7.501363724E-2,-3.361002946E-1,4.470160828E-1
7.556109917E0,3.564642464E-1,-7.140941352E-2,-1.770121747E-1,4.043505574E-1
7.566040917E0,2.469211927E-1,3.918686986E-2,-6.020351708E-2,2.571578302E-1
7.575970917E0,1.383243647E-1,1.437611058E-1,6.889657259E-2,2.110630786E-1
7.585900917E0,1.237077874E-1,1.661579883E-1,1.612773174E-1,2.625308874E-1
7.595831917E0,1.476461421E-1,1.428770068E-1,1.709018344E-1,2.672464394E-1
7.605761917E0,5.780338123E-2,8.021795154E-2,1.194586158E-1,1.550693765E-1
7.615692917E0,-8.425136089E-2,-1.435900748E-2,1.086085224E-1,1.382037773E-1
7.625622917E0,-1.148328835E-1,-7.470285773E-2,1.524053371E-1,2.049255837E-1
7.635553917E0,-7.610633567E-2,-4.359508574E-2,1.657019055E-1,1.874828721E-1
7.645483917E0,8.694663495E-3,4.643683255E-2,9.483072817E-2,1.059473624E-1
7.655413917E0,9.111072958E-2,9.585983813E-2,1.969985425E-2,1.337099767E-1
7.665344667E0,1.543131374E-1,1.027747554E-1,1.220313907E-3,1.854095032E-1
7.675274667E0,2.121140336E-1,9.074790984E-2,4.406461716E-3,2.307530352E-1
7.685205667E0,2.450877251E-1,6.618521869E-2,1.140791774E-2,2.541232315E-1
7.695135667E0,2.564593171E-1,2.450977385E-2,1.147808433E-2,2.578834170E-1
7.705066667E0,2.475632170E-1,-1.324248165E-2,4.653798938E-2,2.522472878E-1
7.714996667E0,2.707760053E-1,-3.947747648E-2,9.609548092E-2,2.900214779E-1
7.724926667E0,3.263386604E-1,-6.082039833E-2,1.331375921E-1,3.576613769E-1
7.734857667E0,3.211352232E-1,-9.278098673E-2,1.014994776E-1,3.493397874E-1
7.744787667E0,2.712640285E-1,-9.964474082E-2,7.668389440E-2,2.989877376E-1
7.754718667E0,2.209940538E-1,-8.703229666E-2,1.110187447E-1,2.621796219E-1
7.764648667E0,2.135001891E-1,-6.672374725E-2,2.130690300E-1,3.089219979E-1
7.774579667E0,2.261032777E-1,-6.249124020E-2,2.738677937E-1,3.605986907E-1
7.784509667E0,2.230607522E-1,-3.202841610E-2,2.785040510E-1,3.582546929E-1
7.794439667E0,1.867221341E-1,7.849594653E-3,2.705044752E-1,3.287847968E-1
7.804370667E0,1.319806474E-1,3.775868744E-2,2.352171135E-1,2.723448186E-1
7.814300667E0,8.892423637E-2,2.964158267E-2,1.581455487E-1,1.838373134E-1
7.824231667E0,1.164486884E-1,-7.318842888E-2,1.091914898E-1,1.756121425E-1
7.834161667E0,1.278664733E-1,-1.867381409E-1,1.409646749E-2,2.267590762E-1
7.844091667E0,2.422106758E-2,-2.336026973E-1,-1.898795575E-1,3.020117988E-1
7.854022667E0,4.181395076E-2,-2.351092324E-1,-2.760540676E-1,3.650076792E-1
7.863952667E0,1.679802000E-1,-1.870193920E-1,-1.244439518E-1,2.804993720E-1
7.873883667E0,2.215889349E-1,-7.746712893E-2,3.502423704E-2,2.373383857E-1
7.883813667E0,1.348376700E-1,-1.190200746E-3,6.606768966E-2,1.501584278E-1
7.893744667E0,7.653435186E-2,3.061602116E-3,9.906937480E-2,1.252262810E-1
7.903674667E0,1.279947466E-1,7.292355001E-3,1.539642048E-1,2.003517157E-1
7.913604667E0,1.811973193E-1,9.930911064E-3,1.646388817E-1,2.450245965E-1
7.923535667E0,1.946535898E-1,1.809508592E-2,1.122712183E-1,2.254379707E-1
7.933465667E0,2.086499968E-1,2.162592709E-2,5.826516509E-2,2.177092817E-1
7.943396667E0,1.908424477E-1,-1.127430886E-2,-2.688608229E-2,1.930564977E-1
7.953326667E0,2.024222736E-1,-7.648421198E-2,-1.230493909E-1,2.489292352E-1
7.963257667E0,2.603944201E-1,-1.458868611E-1,-1.247328043E-1,3.234911169E-1
7.973187667E0,2.870844014E-1,-1.456845474E-1,-3.062186837E-2,3.233869814E-1
7.983117667E0,2.762701953E-1,-7.101180285E-2,3.940029323E-2,2.879588166E-1
7.993048667E0,2.496509653E-1,-7.410176396E-3,5.612449944E-2,2.559892081E-1
8.002978667E0,2.321403086E-1,5.623910487E-2,9.882963896E-2,2.584942114E-1
8.012909667E0,2.192494639E-1,9.136566818E-2,9.389225006E-2,2.554090197E-1
8.022839667E0,2.121730904E-1,9.334670484E-2,4.698003888E-2,2.365124768E-1
8.032770667E0,1.742930002E-1,8.577894598E-2,-6.468189955E-3,1.943654161E-1
8.042700667E0,1.114854987E-1,6.549290836E-2,-2.827771962E-2,1.323554566E-1
8.052630667E0,1.105438777E-1,1.541589171E-2,-1.045201492E-1,1.529119361E-1
8.062561667E0,6.063679576E-2,-4.566763133E-2,-1.812274325E-1,1.964834238E-1
8.072491667E0,8.523464330E-2,-9.445884526E-2,-8.640605986E-2,1.537967004E-1
8.082422667E0,2.321115111E-1,-1.102205998E-1,8.186101913E-2,2.696767707E-1
8.092352667E0,2.962662110E-1,-8.605522692E-2,1.919202358E-1,3.633353090E-1
8.102283667E0,2.366084585E-1,-2.693958431E-2,1.690786725E-1,2.920563324E-1
8.112213667E0,1.545506805E-1,-3.584313959E-2,2.056360495E-1,2.597245240E-1
8.122143667E0,1.160648187E-1,-7.641960025E-2,2.437353373E-1,2.805671258E-1
8.132074667E0,2.577693857E-2,-1.238811573E-1,2.380939436E-1,2.696288517E-1
8.142004667E0,-1.554453045E-2,-1.546883824E-1,2.192793578E-1,2.688002322E-1
8.151935667E0,-2.745889015E-2,-1.601999679E-1,1.719537485E-1,2.366138457E-1
8.161865667E0,-4.584699467E-2,-1.354682922E-1,1.701001811E-1,2.222333835E-1
8.171796667E0,-1.025506608E-2,-1.206037930E-1,1.651762408E-1,2.047770294E-1
8.181726667E0,4.726523682E-2,-1.194147617E-1,4.471716642E-2,1.359908559E-1
8.191656667E0,3.567547068E-2,-1.567609280E-1,-9.789116085E-2,1.882270096E-1
8.201587667E0,4.018937498E-2,-1.510233477E-1,-1.116110677E-1,1.920423595E-1
8.211517667E0,7.461167771E-2,-7.351499587E-2,-1.237908179E-1,1.621589457E-1
8.221448667E0,1.012141700E-1,4.627223343E-2,-1.444349974E-1,1.823373146E-1
8.231378667E0,9.729024980E-2,1.104223287E-1,-1.619029695E-1,2.187945495E-1
8.241309667E0,9.818472762E-2,1.049344245E-1,-1.094113451E-1,1.806164904E-1
8.251239667E0,9.478395045E-2,9.188957870E-2,1.237270832E-3,1.320197818E-1
8.261169667E0,7.446414515E-2,8.039775342E-2,1.024239224E-1,1.499978918E-1
8.271100667E0,7.481633026E-2,6.839692801E-2,5.455335259E-2,1.151159907E-1
8.281030667E0,6.417936791E-2,6.343731970E-2,2.462671816E-2,9.354015203E-2
8.290961667E0,5.733582325E-2,6.154574543E-2,5.018314362E-2,9.794704341E-2
8.300891667E0,7.493455365E-2,3.040347487E-2,6.126771033E-2,1.014558571E-1
8.310822667E0,8.317680711E-2,1.887744337E-2,1.407494974E-1,1.645756973E-1
8.320752667E0,4.936844375E-2,2.331021756E-2,2.449117970E-1,2.509230914E-1
8.330682667E0,3.695732653E-3,3.356214076E-2,2.837571895E-1,2.857590214E-1
8.340613667E0,-1.554464009E-2,5.089855045E-2,3.068285483E-1,3.114097884E-1
8.350543667E0,-2.089895373E-2,5.007087708E-2,2.804991210E-1,2.856984702E-1
8.360474667E0,-1.793944035E-2,4.376348555E-2,2.232221353E-1,2.281779741E-1
8.370404667E0,-1.455246809E-2,3.743621349E-2,1.316874826E-1,1.376765684E-1
8.380335667E0,-3.876245337E-2,1.794773608E-2,4.941774309E-2,6.532045892E-2
8.390265667E0,-5.587094955E-2,3.826534867E-2,6.198574841E-2,9.180431863E-2
8.400195667E0,-6.622540003E-2,6.188254505E-2,1.403477937E-1,1.670711112E-1
8.410126667E0,7.924978053E-3,8.470452011E-2,1.727746975E-1,1.925844156E-1
8.420056667E0,3.106143738E-2,4.332172841E-2,1.055808342E-1,1.182746701E-1
8.429987667E0,1.903769591E-2,-3.688745230E-2,4.612108290E-2,6.205056238E-2
8.439917667E0,-1.331081413E-2,-8.135406554E-2,-1.698616147E-3,8.245330223E-2
8.449848667E0,-8.089803297E-3,-3.737481773E-2,4.300334752E-2,5.754658822E-2
8.459778667E0,1.908642652E-2,-6.260029078E-3,4.384943962E-2,4.823124502E-2
8.469708667E0,-2.093641246E-3,9.391505420E-3,3.590248883E-2,3.716950917E-2
8.479639667E0,-3.645978330E-2,-1.008118451E-2,3.715145409E-2,5.302053018E-2
8.489569667E0,-6.736024409E-2,-4.218269080E-2,5.908143640E-2,9.903230793E-2
8.499500667E0,-4.536537596E-2,-4.671048224E-2,1.173313987E-1,1.341884630E-1
8.509430667E0,-2.657138332E-2,-4.628626674E-2,1.030858272E-1,1.160824908E-1
8.519361667E0,9.042170830E-3,-6.896673918E-2,1.268144131E-2,7.070354248E-2
8.529291667E0,9.457754374E-2,-9.023569375E-2,-2.022955352E-1,2.408544701E-1
8.539221667E0,8.451554541E-2,-5.312136948E-2,-1.890363890E-1,2.137744458E-1
8.549152667E0,7.336912611E-2,3.741194755E-2,-3.563293219E-3,8.243409213E-2
8.559082667E0,1.138074280E-1,5.976468354E-2,5.644492686E-2,1.403922286E-1
8.569013667E0,1.177256838E-1,6.006055266E-2,7.920521379E-2,1.540781376E-1
8.578943667E0,1.115512799E-1,7.534458965E-2,4.293025732E-2,1.412922582E-1
8.588874667E0,9.383591579E-2,8.598447561E-2,3.258360922E-2,1.313780831E-1
8.598804667E0,5.465286490E-2,1.092344669E-1,8.642886400E-2,1.496297194E-1
8.608734667E0,4.748291770E-2,1.286846450E-1,1.113245541E-1,1.766565076E-1
8.618665667E0,7.887318330E-2,1.413538072E-1,4.940429449E-2,1.692414316E-1
8.628595667E0,1.305416293E-1,1.177886510E-1,-5.670103490E-2,1.847438514E-1
8.638526667E0,9.137204530E-2,9.803207874E-2,-3.720466375E-2,1.390802866E-1
8.648456667E0,1.025454166E-1,1.009165102E-1,1.033629853E-1,1.771542018E-1
8.658387667E0,1.635702117E-1,9.318532169E-2,1.274926901E-1,2.273611760E-1
8.668317333E0,1.360626800E-1,7.314252824E-2,6.785518348E-2,1.687222814E-1
8.678247333E0,8.882242173E-2,5.481033772E-2,1.170086324E-2,1.050262154E-1
8.688178333E0,9.699467305E-2,3.963359714E-2,5.790497661E-3,1.049395945E-1
8.698108333E0,9.677817989E-2,3.845304430E-2,3.994349957E-2,1.115353571E-1
8.708039333E0,8.935066285E-2,7.596497923E-2,6.736811042E-2,1.352504393E-1
8.717969333E0,9.913762277E-2,7.346061677E-2,3.711169302E-2,1.288487805E-1
8.727900333E0,8.876868216E-2,3.913804561E-2,3.952425420E-2,1.047560605E-1
8.737830333E0,8.100272097E-2,2.674721092E-2,4.666136563E-2,9.723238729E-2
8.747761333E0,9.405284749E-2,2.085087866E-2,5.252144516E-2,1.097232859E-1
8.757691333E0,8.255665507E-2,1.807783663E-2,3.824254453E-2,9.276260931E-2
8.767621333E0,4.462876383E-2,-7.092672586E-4,-4.517266452E-2,6.350432459E-2
8.777552333E0,2.709744086E-2,-4.232010037E-2,-9.743858635E-2,1.096336641E-1
8.787482333E0,3.402445452E-2,-2.561635941E-2,-5.093392611E-2,6.639372112E-2
8.797413333E0,3.045487555E-2,5.888116926E-2,2.368648589E-2,7.039560463E-2
8.807343333E0,2.841149295E-2,1.103062615E-1,-2.466647923E-2,1.165466407E-1
8.817274333E0,-5.814599153E-3,4.942008197E-2,-9.523535550E-2,1.074519753E-1
8.827204333E0,-3.050064828E-2,2.055296302E-4,-5.975854397E-2,6.709258801E-2
8.837134333E0,-6.755622631E-2,3.769407570E-3,8.303046227E-4,6.766639899E-2
8.847065333E0,-7.293032913E-2,3.611942053E-2,4.109890938E-2,9.117327348E-2
8.856995333E0,-5.536337469E-2,5.662589818E-2,6.215648711E-2,1.006728588E-1
8.866926333E0,-2.552952826E-2,5.493225217E-2,5.264891446E-2,8.025719491E-2
8.876856333E0,-3.062091820E-2,4.485516071E-2,5.461299419E-2,7.702081023E-2
8.886787333E0,-4.250523783E-3,4.193623066E-2,5.875106871E-2,7.230769301E-2
8.896717333E0,3.200486278E-2,6.759527475E-2,7.229322016E-2,1.040179893E-1
8.906647333E0,5.107506327E-2,7.726803124E-2,9.965409636E-2,1.360512759E-1
8.916578333E0,5.719121430E-2,6.802943051E-2,1.277423662E-1,1.556179634E-1
8.926508333E0,4.226835251E-2,6.238277435E-2,1.433018070E-1,1.619062447E-1
8.936439333E0,3.042361122E-3,7.214440852E-2,1.797276217E-1,1.936907061E-1
8.946369333E0,6.289338246E-3,8.278955698E-2,1.884306175E-1,2.059120300E-1
8.956300333E0,2.063984899E-2,6.032601625E-2,1.641161406E-1,1.760662921E-1
8.966230333E0,7.340886891E-3,5.557749242E-2,1.311629874E-1,1.426410724E-1
8.976160333E0,1.809720553E-2,5.648001015E-2,1.093669063E-1,1.244131046E-1
8.986091333E0,3.511713468E-2,3.252981484E-2,6.897375584E-2,8.395701874E-2
8.996021333E0,2.894724408E-2,9.242401421E-3,4.551765025E-2,5.472861599E-2
9.005952333E0,2.782498067E-2,2.842126876E-2,6.723479390E-2,7.811859944E-2
9.015882333E0,2.451724732E-2,6.250936657E-2,1.172811127E-1,1.351420575E-1
9.025813333E0,3.534446346E-2,1.098712286E-1,1.655949014E-1,2.018479362E-1
9.035743333E0,3.878713958E-2,1.424226782E-1,1.937428129E-1,2.435671139E-1
9.045673333E0,1.427444212E-2,1.509891415E-1,2.138034403E-1,2.621323933E-1
9.055604333E0,-7.538449690E-3,1.577131471E-1,1.841767681E-1,2.425929655E-1
9.065534333E0,1.228072431E-2,1.662275702E-1,1.678244448E-1,2.365321660E-1
9.075465333E0,-3.961707875E-3,1.954510769E-1,1.514984339E-1,2.473228540E-1
9.085395333E0,-7.374658216E-2,2.120861131E-1,1.055767411E-1,2.481240134E-1
9.095326333E0,-1.289588794E-1,1.880394387E-1,7.533552647E-2,2.401346802E-1
9.105256333E0,-1.936742543E-1,1.608025235E-1,3.661701858E-2,2.543776216E-1
9.115186333E0,-2.250115660E-1,1.301365086E-1,1.925546587E-2,2.606462904E-1
9.125117333E0,-1.407140487E-1,7.653362095E-2,1.039634943E-2,1.605176710E-1
9.135047333E0,-5.270753279E-3,3.186381698E-2,-5.633792281E-2,6.493878055E-2
9.144978333E0,1.488103593E-1,9.173404276E-3,-1.714754462E-1,2.272278659E-1
9.154908333E0,7.364812236E-1,-5.391103595E-2,-6.780817187E-1,1.002549654E0
9.164839333E0,8.019756668E-1,1.387208059E-1,-1.913501322E-1,8.360761360E-1
9.174769333E0,5.852743464E-1,4.357643312E-1,7.059507179E-1,1.015284703E0
9.184699333E0,7.854748242E-1,8.185292074E-1,7.003713048E-1,1.333221935E0
9.194630333E0,2.874048288E-1,5.050862888E-1,3.810209441E-1,6.949033419E-1
9.204560333E0,-4.867109019E-2,1.950458649E-1,2.351685816E-1,3.093800676E-1
9.214491333E0,2.663950886E-1,-1.333896071E-2,2.259451836E-1,3.495647252E-1
9.224421333E0,6.513988271E-2,-1.774863839E-2,1.179500341E-1,1.359059566E-1
9.234352333E0,-2.645473319E-1,-3.697194457E-3,-6.372412562E-2,2.721391634E-1
9.244282333E0,-4.089061328E-1,-6.814608246E-2,-2.792308599E-1,4.998179540E-1
